Order_ID,Order_Date,Region,Category,Sub_Category,Customer_Name,Orders,Quantity,Revenue,Profit
ORD11644,10-01-2023,East,Technology,Copiers,Ravi,4,19,1662.02,252.05
ORD11645,01-02-2022, west ,Office Supplies,Art,John,2,7,2680.88,314.99
ORD11646,09-04-2022,Central,Technology,Copiers,Kiran,1,15,4960.63,1293.55
ORD11647,20-02-2024, west ,Furniture,Storage,Kiran,3,2,$1411.84,192.72
ORD11648,28-03-2022,EAST,Office Supplies,Art,Priya,2,7,4124.83,7.94
ORD11649,27-05-2022,West,Technology,Copiers,Amit,2,16,2701.08,843.94
ORD11650,02-03-2022,South,Furniture,Tables,John,5,7,763.93,-38.94
ORD11651,25-11-2022,Central,Furniture,Chairs,Kiran,5,16,4466.93,727.71
ORD11652,04-09-2022,East,Office Supplies,Paper,Ravi,1,19,665.59,-24.61
ORD11653,18-10-2023,Central,Furniture,Tables,Ankit,5,13,2927.2,920.94
ORD11654,09-10-2022,Central,Office Supplies,Binders,Sneha,1,9,2389.15,81.9
ORD11655,04-04-2022,Central,Furniture,Chairs,Amit,4,19,899.03,-2.34
ORD11656,12-03-2024,West,Furniture,Tables,Priya,5,14,$2254.91,
ORD11657,01-04-2022,EAST,Technology,Copiers,Ankit,2,13,4021.59,590.48
ORD11658,22-11-2023,EAST,Furniture,Storage,Sneha,4,14,4627.23,-81.04
ORD11659,16-04-2022,East,Office Supplies,Paper,Kiran,3,5,4047.31,252.74
ORD11660,31-03-2022,,Office Supplies,Art,Sneha,5,5,4065.04,1421.7
ORD11661,14-01-2022,EAST,Technology,Phones,amit,5,15,2401.96,839.81
ORD11662,25-11-2022,Central,Office Supplies,Art,Kiran,2,11,4937.49,709.41
ORD11663,14-07-2023,East,Technology,Accessories,Sara,4,20,3787.53,151.19
ORD11664,25-05-2023,West,Technology,Phones,Ankit,1,2,3622.43,-190.58
ORD11665,31-01-2024,South,Technology,Phones,John,1,1,3177.92,297.93
ORD11666,17-04-2024,West,Furniture,Chairs,John,4,13,3580.92,595.55
ORD11667,13-03-2023,Central,Furniture,Storage,David,4,6,4136.13,-266.64
ORD11668,04-04-2022,East,Furniture,Tables,Ravi,2,4,3668.17,264.2
ORD11669,05-10-2022,Central,Furniture,Tables,Neha,2,16,2348.25,249.03
ORD11670,01-01-2023,EAST,Furniture,Storage,Amit,2,3,4866.04,1290.9
ORD11671,19-08-2022, west ,Technology,Accessories,Kiran,1,16,2058.4,-193.33
ORD11672,08-08-2022,East,Furniture,Storage,David,5,3,4250.27,-81.63
ORD11673,19-06-2023,West,Furniture,Chairs,Sara,3,12,2205.14,57.4
ORD11674,02-05-2023,EAST,Technology,Phones,ankit,1,8,2041.13,399.1
ORD11675,03-12-2022,Central,Furniture,Chairs,Amit,2,9,3157.59,79
ORD11676,05-08-2023,EAST,Technology,Phones,Sneha,4,10,1169.1,61.7
ORD11677,27-01-2022,Central,Furniture,Storage,Kiran,2,11,1163.08,50.92
ORD11678,26-06-2022,Central,Furniture,Tables,Sara,2,16,3428.54,211.11
ORD11679,08-03-2023, west ,Furniture,Tables,Ravi,5,10,2088.06,-85.1
ORD11680,29-03-2024,Central,Technology,Phones,Priya,2,5,1641.48,11.13
ORD11681,20-06-2022,EAST,Technology,Accessories,priya,3,10,3512.72,936.01
ORD11682,18-08-2023,East,Office Supplies,Art,John,2,4,4140.74,338.99
ORD11683,12-02-2023,West,Office Supplies,Art,ankit,1,17,2996.71,100.21
ORD11684,28-08-2023,Central,Furniture,Chairs,Neha,1,6,2484.53,259.52
ORD11685,26-11-2022,South,Furniture,Chairs,Ankit,1,13,221.24,-10.9
ORD11686,31-08-2022,West,Technology,Accessories,Amit,4,18,1386.32,-104.09
ORD11687,23-04-2023,East,Technology,Copiers,Sneha,5,16,2330.3,613.66
ORD11688,08-04-2022,East,Technology,Accessories,sara,3,12,$3530.73,37.34
ORD11689,23-10-2022,,Office Supplies,Paper,Ankit,4,3,2679.06,234.4
ORD11690,30-05-2022,EAST,Office Supplies,Art,Sneha,5,2,633.73,198.98
ORD11691,14-04-2024,Central,Furniture,Storage,Sara,2,7,3020.72,660.54
ORD11692,22-05-2022,South,Office Supplies,Binders,Kiran,5,16,1997.8,4.29
ORD11693,26-05-2024, west ,Furniture,Chairs,priya,4,3,1622.76,315.49
ORD11694,06-12-2022,East,Office Supplies,Binders,ravi,4,12,3754.04,1051.05
ORD11695,05-03-2023,EAST,Office Supplies,Paper,Ravi,1,14,1833.75,329.15
ORD11696,14-09-2022,,Technology,Phones,David,5,5,4090.57,219.31
ORD11697,26-06-2023,West,Furniture,Storage,Sara,5,10,318.79,45.76
ORD11698,02-03-2023,East,Office Supplies,Paper,Sara,5,17,2450.71,70.09
ORD11699,23-06-2023,EAST,Office Supplies,Art,Amit,5,8,3977.26,1220.23
ORD11700,04-02-2022,Central,Furniture,Chairs,Neha,1,9,$842.12,75.96
ORD11701,14-12-2022, west ,Office Supplies,Paper,Sara,3,18,3596.9,815.93
ORD11702,27-12-2022, west ,Office Supplies,Paper,Kiran,2,12,$1181.77,247.46
ORD11703,14-02-2024,Central,Furniture,Tables,Sneha,5,20,3530.12,872.44
ORD11704,11-10-2022,West,Technology,Accessories,Priya,4,19,2748.51,955.81
ORD11705,20-10-2022,East,Furniture,Chairs,Ankit,1,19,896.81,255.27
ORD11706,23-11-2022,EAST,Technology,Phones,David,4,13,1241.65,147.14
ORD11707,08-11-2022,South,Office Supplies,Art,Kiran,1,20,158.03,
ORD11708,26-07-2023,Central,Technology,Phones,Priya,4,11,879.97,305.5
ORD11709,16-05-2022,South,Technology,Phones,Sneha,2,10,$710.34,-11.61
ORD11710,06-03-2024,South,Furniture,Tables,David,3,13,4722.99,-20.93
ORD11711,09-02-2022,South,Office Supplies,Paper,Ravi,2,16,3411.34,355.39
ORD11712,01-10-2023,West,Office Supplies,Binders,ankit,1,12,2672.6,370.77
ORD11713,13-05-2022,East,Furniture,Storage,ravi,2,2,1574.06,387.78
ORD11714,26-08-2022,South,Technology,Accessories,Ravi,2,19,3840.29,1201.23
ORD11715,01-01-2024,West,Office Supplies,Paper,sneha,5,18,4696.71,787.51
ORD11716,18-12-2022,South,Office Supplies,Art,Kiran,3,13,1022.92,23.4
ORD11717,25-06-2022,West,Technology,Phones,Amit,3,14,3616.11,1168.88
ORD11718,04-08-2023,East,Technology,Phones,Neha,1,3,4477.44,1530.73
ORD11719,22-02-2022,EAST,Technology,Copiers,Kiran,5,2,$3626.49,-356.99
ORD11720,17-02-2024,Central,Office Supplies,Binders,John,5,7,$3545.35,-0.5
ORD11721,08-01-2022,South,Office Supplies,Art,Priya,1,6,1817.18,59.88
ORD11722,12-06-2023, west ,Technology,Accessories,Priya,2,14,455.06,158.05
ORD11723,25-08-2022, west ,Furniture,Storage,Priya,3,4,215.03,-4.25
ORD11724,05-03-2022, west ,Office Supplies,Art,Kiran,3,19,4081.57,1320.65
ORD11725,25-06-2023,West,Technology,Accessories,Amit,1,6,1076.04,281.73
ORD11726,11-01-2022,Central,Office Supplies,Paper,Sneha,5,9,1866.41,561.12
ORD11727,08-05-2023,,Technology,Copiers,john,5,2,4140.85,152.64
ORD11728,01-10-2022,Central,Office Supplies,Art,Kiran,1,2,3083.84,705.06
ORD11729,11-08-2022,West,Furniture,Tables,Sara,4,2,425.65,127.78
ORD11730,19-04-2024,EAST,Technology,Copiers,john,4,6,4186.55,374.55
ORD11731,28-11-2023,West,Furniture,Storage,Sara,4,2,4282.77,-279.98
ORD11732,22-08-2022,East,Furniture,Tables,John,1,12,$4235.76,-65.07
ORD11733,27-08-2022,South,Technology,Copiers,Sneha,4,2,3553.27,607.95
ORD11734,29-03-2022,Central,Technology,Phones,Sneha,4,2,762.82,219.9
ORD11735,02-02-2022, west ,Office Supplies,Paper,Sneha,2,19,4963.79,
ORD11736,21-01-2024,West,Furniture,Storage,Kiran,4,8,2771.94,244.79
ORD11737,23-06-2023,EAST,Furniture,Chairs,Sara,2,8,1622.34,337.85
ORD11738,05-01-2022,EAST,Furniture,Storage,Neha,1,1,3229.23,494.79
ORD11739,18-01-2024,EAST,Technology,Accessories,Sara,5,16,4962.08,879.84
ORD11740,03-02-2023, west ,Furniture,Chairs,Amit,5,6,463.38,-20.9
ORD11741,02-01-2022,South,Technology,Copiers,Sneha,2,20,2196.62,467.41
ORD11742,20-05-2024,East,Office Supplies,Binders,David,5,19,1078.09,263.08
ORD11743,22-03-2023,,Office Supplies,Paper,Ravi,2,8,$3175.26,120.33
ORD11744,24-01-2022, west ,Technology,Copiers,David,2,16,3643.48,331.51
ORD11745,06-02-2022, west ,Office Supplies,Art,Sneha,3,14,1758.91,480.9
ORD11746,05-09-2023,Central,Office Supplies,Art,Sneha,4,20,155.7,24.22
ORD11747,23-01-2023, west ,Office Supplies,Paper,Ravi,5,15,458.35,-23.55
ORD11748,10-10-2022, west ,Office Supplies,Binders,Ankit,2,15,1633.47,141.92
ORD11749,20-03-2022,Central,Technology,Copiers,Ravi,2,2,2938.52,72.47
ORD11750,24-07-2023,West,Furniture,Chairs,John,2,3,3564.89,918.03
ORD11751,24-03-2023, west ,Furniture,Chairs,John,1,17,2894.87,-225.57
ORD11752,24-04-2022,EAST,Technology,Phones,Kiran,5,6,3778.65,1148.2
ORD11753,16-08-2022,East,Technology,Accessories,Ravi,5,1,2764.85,916.72
ORD11754,15-06-2022, west ,Furniture,Chairs,David,3,4,1369.68,7.27
ORD11755,09-01-2023,East,Furniture,Tables,Kiran,1,7,410.98,31.86
ORD11756,19-07-2022,East,Furniture,Chairs,David,2,12,$333.95,-19.87
ORD11757,07-04-2024,East,Furniture,Storage,Priya,5,14,1761.52,-6.12
ORD11758,01-02-2022, west ,Office Supplies,Art,Neha,3,11,2873.85,861.19
ORD11759,07-02-2022,Central,Office Supplies,Art,Sara,3,20,2264.94,272.95
ORD11760,13-01-2023,EAST,Office Supplies,Binders,David,3,1,4798.34,1134.39
ORD11761,21-05-2022,South,Office Supplies,Paper,David,4,17,1592.48,377.98
ORD11762,02-08-2022,South,Furniture,Chairs,Amit,1,11,601.97,164.38
ORD11763,06-06-2024,Central,Technology,Accessories,Sara,4,18,$2405.9,499.19
ORD11764,05-10-2023,East,Furniture,Storage,Sara,3,20,$4238.84,833.66
ORD11765,12-10-2023,South,Technology,Phones,John,4,11,140.99,21.56
ORD11766,12-12-2022,West,Furniture,Tables,Ankit,5,3,4341.51,-96.33
ORD11767,28-06-2023,Central,Office Supplies,Art,Neha,2,9,3481.01,1207.12
ORD11768,29-01-2022,EAST,Office Supplies,Art,Amit,4,10,2343.61,358.41
ORD11769,01-10-2022,EAST,Furniture,Chairs,Sneha,2,11,2847.04,541.03
ORD11770,24-12-2022,East,Office Supplies,Art,Kiran,3,10,1122.84,24.19
ORD11771,06-10-2023,East,Technology,Copiers,Ravi,3,6,2302.67,364.35
ORD11772,13-05-2024,East,Office Supplies,Art,Neha,4,19,1572.18,368.7
ORD11773,13-10-2022,EAST,Furniture,Storage,Neha,1,20,2062.62,-177.18
ORD11774,19-03-2023,South,Furniture,Chairs,amit,1,3,3245.71,-41.74
ORD11775,02-03-2022,East,Office Supplies,Art,Priya,3,2,4037.62,1012.17
ORD11776,17-08-2023,EAST,Technology,Accessories,John,2,13,$3790.43,171.56
ORD11777,01-02-2023,East,Technology,Copiers,Priya,5,20,4737.38,1358.73
ORD11778,21-12-2023,Central,Furniture,Storage,David,4,3,2750.63,204.68
ORD11779,01-01-2022,EAST,Furniture,Tables,Ankit,2,16,809.12,-64.83
ORD11780,26-03-2022,South,Office Supplies,Binders,Ravi,1,6,220.65,32
ORD11781,28-11-2022,West,Furniture,Tables,David,2,2,2145.78,-52.2
ORD11782,27-04-2022,West,Furniture,Storage,David,4,20,3666.74,448.57
ORD11783,09-05-2024,Central,Furniture,Tables,Sneha,4,18,4067.85,801.6
ORD11784,11-10-2022, west ,Furniture,Chairs,Sneha,5,15,200.52,-18.04
ORD11785,10-09-2023,West,Furniture,Tables,Ravi,5,13,4738.66,-123.62
ORD11786,16-09-2022,South,Furniture,Chairs,Sara,2,10,2082.12,634.04
ORD11787,22-07-2023,Central,Office Supplies,Art,Sneha,5,10,312.89,21.08
ORD11788,19-04-2023,South,Office Supplies,Binders,David,2,13,4574.6,-256.24
ORD11789,03-06-2024,East,Furniture,Tables,Kiran,2,12,2578.98,466.87
ORD11790,26-10-2022,East,Technology,Copiers,Priya,1,10,3153.86,862.86
ORD11791,04-03-2023, west ,Furniture,Storage,David,2,19,3071.56,666.87
ORD11792,16-11-2023, west ,Furniture,Chairs,Sara,3,16,504.45,93.83
ORD11793,19-09-2023,South,Technology,Accessories,Kiran,3,15,3018.73,813.49
ORD11794,09-11-2022,EAST,Furniture,Chairs,Kiran,2,3,958.72,156.25
ORD11795,07-08-2023,South,Office Supplies,Art,priya,3,18,4328.55,338.56
ORD11796,16-08-2022,Central,Office Supplies,Paper,Sara,5,3,$4701.36,893.34
ORD11797,13-06-2024,EAST,Technology,Copiers,Ankit,2,10,$2609.46,352.53
ORD11798,20-04-2022, west ,Technology,Accessories,David,1,12,728.97,26.68
ORD11799,13-07-2022,EAST,Furniture,Chairs,priya,2,5,319.29,39.67
ORD11800,03-06-2022,East,Technology,Copiers,Ankit,1,10,3665.85,118.37
ORD11801,29-01-2023,West,Furniture,Tables,David,4,7,2741.78,776.95
ORD11802,04-06-2023,EAST,Office Supplies,Paper,Ankit,3,16,4444.08,-146.93
ORD11803,13-10-2023,West,Office Supplies,Binders,David,1,4,4724.97,297.97
ORD11804,28-12-2023, west ,Office Supplies,Art,Kiran,3,19,727.21,-46.75
ORD11805,04-04-2024,,Office Supplies,Paper,Kiran,5,2,1579.5,138.09
ORD11806,26-01-2023,East,Furniture,Tables,Amit,1,2,679.51,28.97
ORD11807,21-06-2022,Central,Furniture,Tables,Sneha,5,4,3677.04,897.45
ORD11808,18-08-2022,South,Furniture,Chairs,Kiran,2,12,3156.92,671.35
ORD11809,02-11-2023,EAST,Furniture,Chairs,David,2,9,1249.25,85.42
ORD11810,07-09-2022,Central,Office Supplies,Binders,Ravi,2,7,4332.22,-0.39
ORD11811,23-11-2022,South,Office Supplies,Paper,John,2,10,2934.47,9.03
ORD11812,03-11-2023,East,Technology,Accessories,Priya,4,20,$1420.86,199.42
ORD11813,25-03-2022,West,Technology,Accessories,Sara,2,17,1398.96,99.19
ORD11814,18-02-2023,South,Technology,Copiers,Kiran,2,1,$4926.61,889.49
ORD11815,21-10-2022,West,Furniture,Chairs,Neha,3,18,2458.16,-30.59
ORD11816,22-06-2023,West,Office Supplies,Paper,Ankit,5,15,1050.39,335
ORD11817,23-04-2023,West,Technology,Phones,Sneha,4,18,2893.22,188.03
ORD11818,31-05-2023, west ,Furniture,Storage,Kiran,3,12,345.73,-23.35
ORD11819,14-04-2022,East,Office Supplies,Art,John,2,1,298.17,37.79
ORD11820,03-12-2023,EAST,Technology,Accessories,Amit,5,19,2403.93,-54.24
ORD11821,15-04-2022,West,Technology,Accessories,Priya,5,2,1182.67,165.97
ORD11822,13-07-2023,EAST,Technology,Accessories,Sara,2,16,3222.36,814.35
ORD11823,05-05-2023, west ,Furniture,Storage,Ankit,1,15,1479.19,-5.71
ORD11824,07-11-2023,South,Furniture,Storage,David,4,18,1501.65,-26.36
ORD11825,25-02-2024, west ,Technology,Accessories,Sneha,5,12,4941.73,
ORD11826,07-12-2022, west ,Office Supplies,Binders,Kiran,2,2,4249.72,1002.15
ORD11827,24-12-2022,East,Technology,Phones,neha,3,3,1031.31,-25.64
ORD11828,22-04-2024,Central,Office Supplies,Paper,John,4,3,439.34,109.45
ORD11829,03-06-2023,South,Office Supplies,Paper,Priya,2,3,4323.13,-174.51
ORD11830,06-02-2023,East,Technology,Copiers,John,4,16,$600.7,54.74
ORD11831,05-02-2024,East,Technology,Accessories,Amit,2,1,224.05,65.02
ORD11832,17-10-2022,East,Furniture,Chairs,Amit,4,20,1347.69,-49.84
ORD11833,27-04-2022,West,Office Supplies,Binders,Amit,4,10,101.7,10.12
ORD11834,25-09-2023,West,Technology,Copiers,Sara,2,17,4693.71,-374.64
ORD11835,31-08-2023,West,Technology,Accessories,David,1,4,4942.62,197.58
ORD11836,27-07-2022, west ,Furniture,Storage,Priya,3,1,4201.88,167.29
ORD11837,03-11-2022,Central,Office Supplies,Binders,Amit,2,17,3098.06,-241.17
ORD11838,20-03-2024,West,Furniture,Tables,Ankit,3,18,4175.37,192.56
ORD11839,13-09-2022,South,Technology,Copiers,Sara,4,4,958.64,43.16
ORD11840,24-05-2022,,Technology,Accessories,Sara,5,19,1368.05,-47.34
ORD11841,07-10-2022,,Technology,Phones,Sneha,1,19,2801.56,-92.57
ORD11842,07-08-2023,Central,Office Supplies,Paper,Ravi,2,6,2407.37,541.26
ORD11843,11-02-2023,East,Office Supplies,Binders,Ravi,5,16,3696.26,129.57
ORD11844,25-06-2023,South,Office Supplies,Art,Ankit,3,5,2898.34,122.57
ORD11845,09-05-2022,EAST,Furniture,Chairs,Sneha,1,1,3772.21,791.22
ORD11846,25-01-2022,Central,Technology,Accessories,Sara,3,17,2612.09,614.51
ORD11847,20-05-2024,East,Furniture,Storage,Kiran,4,5,2848.98,283.82
ORD11848,29-10-2022,Central,Office Supplies,Binders,John,2,13,1982.18,340.68
ORD11849,14-04-2024,EAST,Technology,Phones,Sara,1,5,$3276.68,-159.06
ORD11850,25-03-2024,East,Furniture,Tables,Neha,2,1,519.92,-31.15
ORD11851,26-11-2022,East,Office Supplies,Paper,Sneha,3,5,4082.78,1263.44
ORD11852,14-09-2023,Central,Furniture,Chairs,Sara,3,12,2491.84,246.15
ORD11853,22-06-2022, west ,Office Supplies,Binders,David,3,18,3472.03,822.6
ORD11854,22-08-2022,East,Technology,Accessories,Sneha,1,20,4951.07,273.25
ORD11855,31-10-2022,West,Office Supplies,Art,Sara,1,20,4052.04,703.03
ORD11856,20-01-2023,Central,Furniture,Storage,john,3,14,3504.59,-245.71
ORD11857,10-01-2022,South,Office Supplies,Art,neha,4,12,$468.5,115.64
ORD11858,01-03-2023,West,Office Supplies,Art,David,2,15,2803.73,493.15
ORD11859,18-02-2024,Central,Technology,Accessories,Neha,5,7,3390.72,303.26
ORD11860,16-04-2023,East,Furniture,Tables,kiran,4,9,2163.68,105.71
ORD11861,24-08-2023,East,Technology,Copiers,Ankit,1,8,535.92,-7.84
ORD11862,06-08-2023,Central,Office Supplies,Binders,Ankit,2,3,1006.99,266.87
ORD11863,03-09-2022, west ,Technology,Accessories,David,3,9,$2675.1,556.13
ORD11864,12-10-2022, west ,Furniture,Storage,Neha,1,15,$3073.47,285.6
ORD11865,10-02-2022,West,Technology,Phones,John,4,12,4757.82,-166.35
ORD11866,20-01-2023,West,Furniture,Tables,Kiran,1,13,878.49,32.84
ORD11867,21-05-2023,West,Furniture,Chairs,Neha,2,1,4712.68,-16.55
ORD11868,20-05-2022,South,Office Supplies,Art,Amit,2,14,1753.4,65.74
ORD11869,09-07-2023,South,Furniture,Tables,Ankit,4,1,1583.2,-38.36
ORD11870,03-09-2022,EAST,Office Supplies,Art,Ravi,4,3,2866.74,262.68
ORD11871,21-05-2023,West,Office Supplies,Art,Amit,5,5,2207.05,610.54
ORD11872,20-09-2022,South,Furniture,Tables,John,3,4,4673.86,-355.71
ORD11873,13-02-2023,Central,Technology,Phones,Priya,4,15,4459.95,-64.23
ORD11874,27-12-2022,South,Furniture,Storage,David,5,13,181.38,9.73
ORD11875,02-10-2022,East,Furniture,Tables,David,4,7,4354.7,1486.94
ORD11876,21-10-2023, west ,Office Supplies,Paper,John,4,15,669.25,34.77
ORD11877,05-03-2024,EAST,Furniture,Tables,Amit,3,6,2412.64,
ORD11878,06-05-2023,East,Office Supplies,Binders,Neha,1,15,4771.42,452.62
ORD11879,10-12-2023, west ,Technology,Accessories,Amit,1,3,1280.61,-33.37
ORD11880,10-01-2024,Central,Furniture,Tables,Ravi,4,10,4184.93,1168.58
ORD11881,20-03-2024,East,Technology,Accessories,Ravi,5,1,1226.71,344.59
ORD11882,11-10-2022,West,Furniture,Chairs,Ravi,3,10,2694.93,843.31
ORD11883,06-08-2022,Central,Office Supplies,Paper,Amit,2,9,1239.2,143.68
ORD11884,29-11-2022,EAST,Furniture,Storage,Sneha,5,10,1737.75,194.59
ORD11885,06-11-2023, west ,Office Supplies,Paper,Priya,4,7,$621.57,63.19
ORD11886,08-01-2023,EAST,Technology,Accessories,Neha,4,14,1535.51,-34.85
ORD11887,29-06-2022,South,Technology,Copiers,Ankit,1,3,2473.34,-81.9
ORD11888,30-04-2024,EAST,Technology,Accessories,Kiran,1,16,$3372.7,1141.63
ORD11889,12-03-2023,East,Office Supplies,Art,Ankit,1,9,127.78,20.99
ORD11890,06-04-2022,EAST,Furniture,Chairs,Sara,5,6,708.11,30.77
ORD11891,24-05-2024,South,Technology,Phones,Ankit,3,3,2125.73,-208.05
ORD11892,14-12-2022,West,Office Supplies,Binders,David,3,20,1758.25,591.3
ORD11893,01-02-2023,EAST,Technology,Copiers,kiran,1,12,4199.57,783.18
ORD11894,29-11-2022, west ,Technology,Accessories,Amit,4,16,4182.89,-30.34
ORD11895,02-08-2023,South,Furniture,Tables,Amit,1,7,531.25,158.98
ORD11896,06-01-2024, west ,Office Supplies,Binders,Sneha,1,12,$2866.54,688.18
ORD11897,23-09-2023,Central,Office Supplies,Binders,John,4,5,$3870.59,34.33
ORD11898,17-07-2023,East,Office Supplies,Art,sara,4,6,4673.63,1237.98
ORD11899,24-10-2023,EAST,Office Supplies,Binders,Ankit,5,7,1400.92,121.83
ORD11900,26-07-2023,West,Furniture,Tables,Kiran,4,2,966.59,167.47
ORD11901,12-02-2023,,Technology,Phones,Sara,4,11,1267.85,197.28
ORD11902,18-07-2022,EAST,Technology,Accessories,David,1,19,4650.64,769.76
ORD11903,18-03-2022,,Office Supplies,Paper,Sara,1,16,2993.7,819.49
ORD11904,21-09-2022,EAST,Technology,Copiers,ravi,1,8,$4222.13,162.09
ORD11905,19-12-2023,West,Technology,Phones,Sara,4,12,4453.54,-313.22
ORD11906,29-12-2023, west ,Office Supplies,Art,kiran,3,9,3452.41,884.04
ORD11907,31-05-2022, west ,Office Supplies,Paper,Neha,3,15,3853.73,282.01
ORD11908,29-10-2023,West,Office Supplies,Paper,Ravi,4,6,3400.78,231.01
ORD11909,29-02-2024, west ,Technology,Copiers,Sara,1,11,2021.51,-51.79
ORD11910,30-01-2024, west ,Office Supplies,Paper,Ravi,2,13,1484.91,-58.6
ORD11911,21-08-2023,EAST,Office Supplies,Binders,David,1,1,2315.17,-107.76
ORD11912,08-10-2023,EAST,Office Supplies,Art,John,2,13,2108.72,-23.07
ORD11913,14-02-2024,West,Office Supplies,Art,Ankit,3,12,3800.12,316.9
ORD11914,04-06-2024, west ,Furniture,Chairs,ravi,5,5,978.28,145.32
ORD11915,29-06-2023,East,Furniture,Storage,Priya,4,5,4244.82,-422.56
ORD11916,03-07-2022,West,Office Supplies,Paper,Priya,2,3,1535.55,-99.85
ORD11917,26-01-2024,West,Technology,Phones,Ravi,3,18,$4197.62,815.72
ORD11918,17-08-2023, west ,Technology,Copiers,david,5,18,2765.23,-103.15
ORD11919,24-09-2023, west ,Technology,Phones,Ravi,4,4,$3598.6,1219.27
ORD11920,11-09-2023,EAST,Technology,Accessories,Sara,2,3,3256.98,-154.18
ORD11921,14-11-2022,Central,Technology,Copiers,David,3,20,1943.4,586.18
ORD11922,06-02-2022,South,Furniture,Storage,David,5,12,4155.34,871.31
ORD11923,05-08-2023, west ,Office Supplies,Binders,david,2,15,3085.36,103.34
ORD11924,18-04-2022,West,Furniture,Chairs,Neha,1,6,3221.47,978.58
ORD11925,29-09-2022, west ,Technology,Phones,David,4,2,413.73,-2.48
ORD11926,05-10-2023,East,Office Supplies,Binders,Ankit,3,17,2427.36,-87.4
ORD11927,28-04-2023,East,Technology,Phones,Neha,1,6,1873.16,412.96
ORD11928,22-04-2022,Central,Technology,Copiers,John,3,10,4823.92,826.27
ORD11929,09-02-2024,EAST,Technology,Copiers,Kiran,5,19,3853.3,653.07
ORD11930,02-06-2023, west ,Furniture,Storage,Kiran,2,19,3618.82,-157.49
ORD11931,17-06-2024,South,Furniture,Storage,Sneha,2,7,4557.93,193.54
ORD11932,18-06-2023, west ,Furniture,Tables,Neha,1,2,160.25,-0.1
ORD11933,06-05-2022,South,Furniture,Chairs,Sara,4,3,2588.18,647.92
ORD11934,19-02-2024,West,Furniture,Storage,Sara,2,18,1375.18,106.14
ORD11935,16-03-2024,East,Technology,Phones,David,2,4,4877.53,-169.91
ORD11936,24-12-2022,West,Furniture,Tables,David,5,3,3304.23,1138.48
ORD11937,14-05-2024,Central,Furniture,Chairs,Sara,5,3,3919.03,-381.7
ORD11938,13-06-2022,Central,Furniture,Tables,Ravi,5,15,1070.4,-84.99
ORD11939,12-01-2024,South,Furniture,Tables,John,3,10,2093.24,710.31
ORD11940,05-05-2024,East,Technology,Accessories,David,3,16,1395.94,4.27
ORD11941,30-05-2022,Central,Office Supplies,Paper,Neha,3,12,2701.01,808.22
ORD11942,28-06-2023, west ,Furniture,Storage,Sara,2,9,$2774.8,691.81
ORD11943,05-04-2024, west ,Furniture,Chairs,Amit,2,3,1062.13,232.01
ORD11944,11-06-2023,South,Furniture,Storage,Sara,1,2,1098.48,167.96
ORD11945,26-11-2023, west ,Furniture,Storage,Neha,3,2,$2899.5,866.59
ORD11946,16-05-2022,EAST,Technology,Accessories,Neha,4,15,4978.97,571.16
ORD11947,27-08-2022,East,Furniture,Chairs,Neha,4,16,4264.41,1466.41
ORD11948,31-08-2022,Central,Furniture,Tables,Ankit,3,9,3752.55,399.63
ORD11949,14-06-2024,South,Furniture,Tables,Ankit,2,4,3299.36,980.86
ORD11950,06-06-2022,East,Furniture,Chairs,Ankit,5,2,4835.72,1667.41
ORD11951,18-07-2022,West,Technology,Accessories,Kiran,4,5,1143.18,384.16
ORD11952,07-10-2023,East,Furniture,Chairs,Priya,1,4,$3238.38,281.61
ORD11953,28-05-2024,EAST,Furniture,Chairs,Ankit,3,13,1046.27,346.86
ORD11954,28-06-2023, west ,Furniture,Tables,Sara,2,18,1020.4,136.89
ORD11955,19-12-2022,Central,Office Supplies,Paper,Kiran,5,6,$2284.64,418.72
ORD11956,22-12-2022,South,Technology,Accessories,Priya,1,2,2484.73,276.74
ORD11957,25-01-2024,Central,Office Supplies,Binders,Sara,4,9,4252.53,871.98
ORD11958,24-08-2022, west ,Office Supplies,Binders,David,4,3,2336.41,-153.88
ORD11959,25-02-2023, west ,Technology,Copiers,Ankit,2,5,4347.32,-152.82
ORD11960,23-11-2022,Central,Office Supplies,Art,Neha,5,19,2126.35,18.48
ORD11961,22-12-2022, west ,Technology,Phones,John,2,13,1428.05,129.88
ORD11962,30-07-2023,EAST,Office Supplies,Binders,Sneha,5,19,$4129.05,-51.51
ORD11963,04-10-2022,EAST,Office Supplies,Binders,Sara,4,17,462.61,160.97
ORD11964,15-04-2023,Central,Furniture,Storage,Sara,1,5,4101.89,-186.62
ORD11965,09-10-2022,East,Furniture,Storage,Sara,4,12,3414.08,223.86
ORD11966,11-03-2023,Central,Technology,Phones,Amit,3,15,2901.01,-218.17
ORD11967,20-06-2022,South,Technology,Accessories,Ankit,2,9,3873.12,
ORD11968,13-05-2024,EAST,Technology,Copiers,John,1,1,489.35,70.32
ORD11969,11-10-2023,EAST,Furniture,Storage,Neha,2,15,2160.88,3.16
ORD11970,05-10-2022, west ,Technology,Copiers,Amit,4,8,3473.4,-210.36
ORD11971,27-12-2022, west ,Furniture,Storage,David,4,10,2251.37,178.32
ORD11972,29-03-2024,EAST,Office Supplies,Art,Priya,1,7,$3390.85,-280.63
